Task_ID,Order_ID,Relationship,Team_Name,Task_Type,Notes,Agent_ID,Distance(m),Total_Time_Taken(min),Task_Status,Ref_Images,Rating,Review,Latitude,Longitude,Tags,Promo_Applied,Custom_Template_ID,Task_Details_QTY,Task_Details_AMOUNT,Special_Instructions,Tip,Delivery_Charges,Discount,Subtotal,Payment_Type,Task_Category,Earning,Pricing
343079653,"YR-10079516,0",3.43E+29,Default Team,Delivery,,1233220,5891,43.93,Completed,-,0,-,6.5109482,3.334896,,-,Order_Details,2,₦ 43000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,43000,CASH,-,-,-
343077972,"YR-10079378,0",3.43E+29,Default Team,Delivery,,1233220,7545,48.43,Completed,-,0,-,6.4819611,3.3479856,,-,Order_Details,1,₦ 21450.00,-,₦ 0.00,₦ 0.00,₦ 0.00,21450,CASH,-,-,-
343075216,"YR-10079181,0",3.43E+29,Default Team,Delivery,,1166840,0,0.28,Completed,-,0,-,6.5338761,3.3836215,,-,Order_Details,2,₦ 43000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,43000,CASH,-,-,-
343057026,"YR-10077848,0",3.43E+29,Default Team,Delivery,,1106729,-,0,Completed,-,0,-,6.5391128,3.3945568,,-,Order_Details,1,₦ 5200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,5200,CASH,-,-,-
343016054,"YR-10075105,0",3.43E+29,Default Team,Delivery,,1132867,-,0,Completed,-,0,-,6.5485767,3.4028672,,-,Order_Details,8,₦ 3400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,3400,CASH,-,-,-
342939463,"YR-10072652,0",3.43E+29,Default Team,Delivery,,1132867,-,0,Completed,-,0,-,6.5420649,3.392338,,-,Order_Details,1,₦ 10750.00,-,₦ 0.00,₦ 0.00,₦ 0.00,10750,CASH,-,-,-
342922845,"YR-10072281,0",3.43E+29,Default Team,Delivery,,1211296,0,10.57,Completed,-,0,-,6.5449237,3.3761468,,-,Order_Details,1,₦ 21500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,21500,CASH,-,-,-
342916807,"YR-10072164,0",3.43E+29,Default Team,Delivery,,1233213,2633,26.53,Completed,-,0,-,6.5372976,3.3828237,,-,Order_Details,2,₦ 42900.00,-,₦ 0.00,₦ 0.00,₦ 0.00,42900,CASH,-,-,-
342895475,"YR-10071663,0",3.43E+29,Default Team,Delivery,,1133722,-,0,Failed,-,0,-,6.6315101,3.3884346,,-,Order_Details,1,₦ 21500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,21500,CASH,-,-,-
342890965,"YR-10071542,0",3.43E+29,Default Team,Delivery,,1166840,23072,129.3,Completed,-,0,-,6.4561933,3.4455356,,-,Order_Details,1,₦ 35000.00,-,-,-,-,-,-,-,-,-
342890965,"YR-10071542,0",3.43E+29,Default Team,Delivery,,1166840,23072,129.3,Completed,-,0,-,6.4561933,3.4455356,,-,Order_Details,1,₦ 4400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,39400,CASH,-,-,-
342890467,"YR-10071528,0",3.43E+29,Default Team,Delivery,,1132867,-,0,Failed,-,0,-,6.5539506,3.3914585,,-,Order_Details,5,₦ 22000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,22000,CASH,-,-,-
342876052,"YR-10071100,0",3.43E+29,Default Team,Delivery,,1233220,-,0.07,Failed,-,0,-,6.508103,3.3425247,,-,Order_Details,2,₦ 52100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,52100,CASH,-,-,-
342867576,"YR-10070846,0",3.43E+29,Default Team,Delivery,,1233213,861,48.72,Completed,-,0,-,6.5743625,3.3934618,,-,Order_Details,1,₦ 26050.00,-,-,-,-,-,-,-,-,-
342867576,"YR-10070846,0",3.43E+29,Default Team,Delivery,,1233213,861,48.72,Completed,-,0,-,6.5743625,3.3934618,,-,Order_Details,2,₦ 10400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,36450,CASH,-,-,-
342865122,"YR-10070779,0",3.43E+29,Default Team,Delivery,,1233213,2570,23.85,Completed,-,0,-,6.6083338,3.3966965,,-,Order_Details,1,₦ 24250.00,-,₦ 0.00,₦ 0.00,₦ 0.00,24250,CASH,-,-,-
342855695,"YR-10070519,0",3.43E+29,Default Team,Delivery,,1233213,254,2.05,Completed,-,0,-,6.5338761,3.3836215,,-,Order_Details,2,₦ 43000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,43000,CASH,-,-,-
342843079,"YR-10070177,0",3.43E+29,Default Team,Delivery,,1211296,0,124.83,Completed,-,0,-,6.4942521,3.379712,,-,Order_Details,2,₦ 42900.00,-,₦ 0.00,₦ 0.00,₦ 0.00,42900,CASH,-,-,-
342842258,"YR-10070152,0",3.43E+29,Default Team,Delivery,,1132867,0,1.48,Completed,-,0,-,6.5568483,3.3897766,,-,Order_Details,1,₦ 4400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,4400,CASH,-,-,-
342840456,"YR-10070108,0",3.43E+29,Default Team,Delivery,,1132867,45,0.65,Completed,-,0,-,6.5362535,3.3775198,,-,Order_Details,2,₦ 42900.00,-,₦ 0.00,₦ 0.00,₦ 0.00,42900,CASH,-,-,-
342832509,"YR-10069951,0",3.43E+29,Default Team,Delivery,,1233220,0,49.55,Completed,-,0,-,6.5076658,3.3668588,,-,Order_Details,3,₦ 64350.00,-,₦ 0.00,₦ 0.00,₦ 0.00,64350,CASH,-,-,-
342811691,"YR-10069581,0",3.43E+29,Default Team,Delivery,,1211296,0,32,Completed,-,0,-,6.5260021,3.3474892,,-,Order_Details,3,₦ 64350.00,-,₦ 0.00,₦ 0.00,₦ 0.00,64350,CASH,-,-,-
342806302,"YR-10069506,0",3.43E+29,Default Team,Delivery,,1211296,0,17.92,Completed,-,0,-,6.5551671,3.397803,,-,Order_Details,7,₦ 150150.00,-,₦ 0.00,₦ 0.00,₦ 0.00,150150,CASH,-,-,-
342802751,"YR-10069471,0",3.43E+29,Default Team,Delivery,,1132867,-,49.68,Completed,-,0,-,6.537136,3.3838441,,-,Order_Details,5,₦ 107250.00,-,₦ 0.00,₦ 0.00,₦ 0.00,107250,CASH,-,-,-
342674099,"YR-10064594,0",3.43E+29,Default Team,Delivery,,1132867,55,4.38,Completed,-,0,-,6.5260021,3.3474892,,-,Order_Details,5,₦ 107250.00,-,₦ 0.00,₦ 0.00,₦ 0.00,107250,CASH,-,-,-
342672381,"YR-10064354,0",3.43E+29,Default Team,Delivery,,1166840,35,0.28,Completed,-,0,-,6.5296605,3.3951343,,-,Order_Details,3,₦ 64350.00,-,₦ 0.00,₦ 0.00,₦ 0.00,64350,CASH,-,-,-
342302336,"YR-10045354,0",3.42E+29,Default Team,Delivery,,1233220,2,0.25,Completed,-,0,-,6.6386253,3.2853225,,-,Order_Details,1,₦ 21500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,21500,CASH,-,-,-
342214155,"YR-10038016,0",3.42E+29,Default Team,Delivery,,1166840,0,0.17,Completed,-,0,-,6.5197276,3.3925111,,-,Order_Details,1,₦ 24250.00,-,-,-,-,-,-,-,-,-
342214155,"YR-10038016,0",3.42E+29,Default Team,Delivery,,1166840,0,0.17,Completed,-,0,-,6.5197276,3.3925111,,-,Order_Details,1,₦ 28350.00,-,-,-,-,-,-,-,-,-
342214155,"YR-10038016,0",3.42E+29,Default Team,Delivery,,1166840,0,0.17,Completed,-,0,-,6.5197276,3.3925111,,-,Order_Details,1,₦ 55000.00,-,-,-,-,-,-,-,-,-
342214155,"YR-10038016,0",3.42E+29,Default Team,Delivery,,1166840,0,0.17,Completed,-,0,-,6.5197276,3.3925111,,-,Order_Details,1,₦ 6750.00,-,₦ 0.00,₦ 0.00,₦ 0.00,114350,CASH,-,-,-
342213352,"YR-10037980,0",3.42E+29,Default Team,Delivery,,1133722,-,0,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 11500.00,-,-,-,-,-,-,-,-,-
342213352,"YR-10037980,0",3.42E+29,Default Team,Delivery,,1133722,-,0,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,2,₦ 56700.00,-,-,-,-,-,-,-,-,-
342213352,"YR-10037980,0",3.42E+29,Default Team,Delivery,,1133722,-,0,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 3200.00,-,-,-,-,-,-,-,-,-
342213352,"YR-10037980,0",3.42E+29,Default Team,Delivery,,1133722,-,0,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,2,₦ 5000.00,-,-,-,-,-,-,-,-,-
342213352,"YR-10037980,0",3.42E+29,Default Team,Delivery,,1133722,-,0,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 6750.00,-,-,-,-,-,-,-,-,-
342213352,"YR-10037980,0",3.42E+29,Default Team,Delivery,,1133722,-,0,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 55000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,138150,CASH,-,-,-
342144862,"YR-10035831,0",3.42E+29,Default Team,Delivery,,1132867,0,0.43,Completed,-,0,-,6.5406872,3.3931368,,-,Order_Details,1,₦ 22100.00,-,-,-,-,-,-,-,-,-
342144862,"YR-10035831,0",3.42E+29,Default Team,Delivery,,1132867,0,0.43,Completed,-,0,-,6.5406872,3.3931368,,-,Order_Details,5,₦ 107250.00,-,₦ 0.00,₦ 0.00,₦ 0.00,129350,CASH,-,-,-
342120482,"YR-10035187,0",3.42E+29,Default Team,Delivery,,1166840,0,0.25,Completed,-,0,-,6.5583517,3.3914817,,-,Order_Details,2,₦ 11200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,11200,CASH,-,-,-
342102784,"YR-10034610,0",3.42E+29,Default Team,Delivery,,1233220,-,0,Completed,-,0,-,6.4883673,3.3845222,,-,Order_Details,5,₦ 107250.00,-,₦ 0.00,₦ 0.00,₦ 0.00,107250,CASH,-,-,-
342077260,"YR-10033687,0",3.42E+29,Default Team,Delivery,,1233220,-,0,Completed,-,0,-,6.5076658,3.3668588,,-,Order_Details,3,₦ 64350.00,-,₦ 0.00,₦ 0.00,₦ 0.00,64350,CASH,-,-,-
342074678,"YR-10033596,0",3.42E+29,Default Team,Delivery,,1233213,1511,23.93,Completed,-,0,-,6.5338761,3.3836215,,-,Order_Details,2,₦ 43000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,43000,CASH,-,-,-
341900288,"YR-10026336,0",3.42E+29,Default Team,Delivery,,1106729,6022,70.53,Completed,-,0,-,6.5362535,3.3775198,,-,Order_Details,2,₦ 42900.00,-,₦ 0.00,₦ 0.00,₦ 0.00,42900,CASH,-,-,-
341900020,"YR-10026304,0",3.42E+29,Default Team,Delivery,,1132867,-,0,Failed,-,0,-,6.5406872,3.3931368,,-,Order_Details,8,₦ 171600.00,-,-,-,-,-,-,-,-,-
341900020,"YR-10026304,0",3.42E+29,Default Team,Delivery,,1132867,-,0,Failed,-,0,-,6.5406872,3.3931368,,-,Order_Details,1,₦ 22100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,193700,CASH,-,-,-
341899286,"YR-10026238,0",3.42E+29,Default Team,Delivery,,1106729,12758,113.2,Failed,-,0,-,6.5551671,3.397803,,-,Order_Details,2,₦ 13500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,13500,CASH,-,-,-
341898947,"YR-10026201,0",3.42E+29,Default Team,Delivery,,1106729,12790,113.5,Failed,-,0,-,6.548877,3.3929824,,-,Order_Details,1,₦ 4400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,4400,CASH,-,-,-
341891626,"YR-10025424,0",3.42E+29,Default Team,Delivery,,1106729,-,68.05,Failed,-,0,-,6.5372976,3.3828237,,-,Order_Details,1,₦ 21450.00,-,₦ 0.00,₦ 0.00,₦ 0.00,21450,CASH,-,-,-
341859259,"YR-10022154,0",3.42E+29,Default Team,Delivery,,1106729,-,0,Completed,-,0,-,6.5394893,3.3890272,,-,Order_Details,1,₦ 26800.00,-,-,-,-,-,-,-,-,-
341859259,"YR-10022154,0",3.42E+29,Default Team,Delivery,,1106729,-,0,Completed,-,0,-,6.5394893,3.3890272,,-,Order_Details,2,₦ 10400.00,-,-,-,-,-,-,-,-,-
341859259,"YR-10022154,0",3.42E+29,Default Team,Delivery,,1106729,-,0,Completed,-,0,-,6.5394893,3.3890272,,-,Order_Details,3,₦ 8400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,45600,CASH,-,-,-
341859227,"YR-10022149,0",3.42E+29,Default Team,Delivery,,1106729,0,0.68,Completed,-,0,-,6.533333,3.3870268,,-,Order_Details,5,₦ 107250.00,-,-,-,-,-,-,-,-,-
341859227,"YR-10022149,0",3.42E+29,Default Team,Delivery,,1106729,0,0.68,Completed,-,0,-,6.533333,3.3870268,,-,Order_Details,2,₦ 9900.00,-,₦ 0.00,₦ 0.00,₦ 0.00,117150,CASH,-,-,-
341858510,"YR-10022081,0",3.42E+29,Default Team,Delivery,,1233213,0,0.75,Completed,-,0,-,6.5296605,3.3951343,,-,Order_Details,6,₦ 128700.00,-,₦ 0.00,₦ 0.00,₦ 0.00,128700,CASH,-,-,-
341830463,"YR-10019870,0",3.42E+29,Default Team,Delivery,,1166840,0,0.28,Completed,-,0,-,6.4473704,3.5172773,,-,Order_Details,2,₦ 53600.00,-,₦ 0.00,₦ 0.00,₦ 0.00,53600,CASH,-,-,-
341816811,"YR-10019165,0",3.42E+29,Default Team,Delivery,,1166840,0,0.28,Completed,-,0,-,6.5559769,3.3865135,,-,Order_Details,1,₦ 5250.00,-,₦ 0.00,₦ 0.00,₦ 0.00,5250,CASH,-,-,-
341810405,"YR-10018915,0",3.42E+29,Default Team,Delivery,,1233213,2691,43.33,Completed,-,0,-,6.548877,3.3929824,,-,Order_Details,1,₦ 29000.00,-,-,-,-,-,-,-,-,-
341810405,"YR-10018915,0",3.42E+29,Default Team,Delivery,,1233213,2691,43.33,Completed,-,0,-,6.548877,3.3929824,,-,Order_Details,1,₦ 26050.00,-,₦ 0.00,₦ 0.00,₦ 0.00,55050,CASH,-,-,-
341803251,"YR-10018606,0",3.42E+29,Default Team,Delivery,,1166840,0,0.18,Completed,-,0,-,6.5616787,3.384789,,-,Order_Details,1,₦ 4400.00,-,-,-,-,-,-,-,-,-
341803251,"YR-10018606,0",3.42E+29,Default Team,Delivery,,1166840,0,0.18,Completed,-,0,-,6.5616787,3.384789,,-,Order_Details,2,₦ 10400.00,-,-,-,-,-,-,-,-,-
341803251,"YR-10018606,0",3.42E+29,Default Team,Delivery,,1166840,0,0.18,Completed,-,0,-,6.5616787,3.384789,,-,Order_Details,1,₦ 5600.00,-,-,-,-,-,-,-,-,-
341803251,"YR-10018606,0",3.42E+29,Default Team,Delivery,,1166840,0,0.18,Completed,-,0,-,6.5616787,3.384789,,-,Order_Details,1,₦ 16400.00,-,-,-,-,-,-,-,-,-
341803251,"YR-10018606,0",3.42E+29,Default Team,Delivery,,1166840,0,0.18,Completed,-,0,-,6.5616787,3.384789,,-,Order_Details,1,₦ 11500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,48300,CASH,-,-,-
341780693,"YR-10017819,0",3.42E+29,Default Team,Delivery,,1133722,11741,56.98,Completed,-,0,-,6.5184033,3.3721131,,-,Order_Details,1,₦ 27500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,27500,CASH,-,-,-
341780240,"YR-10017804,0",3.42E+29,Default Team,Delivery,,1132867,-,0,Failed,-,0,-,6.5247793,3.3789508,,-,Order_Details,1,₦ 21500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,21500,CASH,-,-,-
341779679,"YR-10017791,0",3.42E+29,Default Team,Delivery,,1233213,0,117.12,Failed,-,0,-,6.5564464,3.3863183,,-,Order_Details,1,₦ 24250.00,-,-,-,-,-,-,-,-,-
341779679,"YR-10017791,0",3.42E+29,Default Team,Delivery,,1233213,0,117.12,Failed,-,0,-,6.5564464,3.3863183,,-,Order_Details,2,₦ 52100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,76350,CASH,-,-,-
341769496,"YR-10017450,0",3.42E+29,Default Team,Delivery,,1166840,-,7.7,Completed,-,0,-,6.5569326,3.3898598,,-,Order_Details,4,₦ 11600.00,-,-,-,-,-,-,-,-,-
341769496,"YR-10017450,0",3.42E+29,Default Team,Delivery,,1166840,-,7.7,Completed,-,0,-,6.5569326,3.3898598,,-,Order_Details,1,₦ 5200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,16800,CASH,-,-,-
341766829,"YR-10017358,0",3.42E+29,Default Team,Delivery,,1106729,2831,78.47,Completed,-,0,-,6.5263236,3.3842658,,-,Order_Details,2,₦ 42900.00,-,₦ 0.00,₦ 0.00,₦ 0.00,42900,CASH,-,-,-
341721168,"YR-10016063,0",3.42E+29,Default Team,Delivery,,1233213,116,0.77,Completed,-,0,-,6.5242,3.3680093,,-,Order_Details,1,₦ 21450.00,-,₦ 0.00,₦ 0.00,₦ 0.00,21450,CASH,-,-,-
341673153,"YR-10014618,0",3.42E+29,Default Team,Delivery,,1166840,0,0.17,Completed,-,0,-,6.5570094,3.3648586,,-,Order_Details,1,₦ 23000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,23000,CASH,-,-,-
341666407,"YR-10014361,0",3.42E+29,Default Team,Delivery,,1233220,0,0.78,Completed,-,0,-,6.5076658,3.3668588,,-,Order_Details,3,₦ 64350.00,-,₦ 0.00,₦ 0.00,₦ 0.00,64350,CASH,-,-,-
341665963,"YR-10014342,0",3.42E+29,Default Team,Delivery,,1132867,0,0.18,Completed,-,0,-,6.5557996,3.392317,,-,Order_Details,1,₦ 26050.00,-,₦ 0.00,₦ 0.00,₦ 0.00,26050,CASH,-,-,-
341475537,"YR-10007294,0",3.41E+29,Default Team,Delivery,,1166840,0,0.22,Completed,-,0,-,6.5362535,3.3775198,,-,Order_Details,2,₦ 42900.00,-,₦ 0.00,₦ 0.00,₦ 0.00,42900,CASH,-,-,-
341453659,"YR-10005166,0",3.41E+29,Default Team,Delivery,,1133722,0,0.27,Completed,-,0,-,6.5286425,3.3759179,,-,Order_Details,20,₦ 429000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,429000,CASH,-,-,-
341409637,"YR-10002203,0",3.41E+29,Default Team,Delivery,,1233220,10,0.68,Completed,-,0,-,6.4900197,3.3414103,,-,Order_Details,1,₦ 21500.00,-,-,-,-,-,-,-,-,-
341409637,"YR-10002203,0",3.41E+29,Default Team,Delivery,,1233220,10,0.68,Completed,-,0,-,6.4900197,3.3414103,,-,Order_Details,1,₦ 23000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,44500,CASH,-,-,-
341399904,"YR-10001774,0",3.41E+29,Default Team,Delivery,,-,-,0,Failed,-,0,-,6.4900197,3.3414103,,-,Order_Details,2,₦ 43000.00,-,-,-,-,-,-,-,-,-
341399904,"YR-10001774,0",3.41E+29,Default Team,Delivery,,-,-,0,Failed,-,0,-,6.4900197,3.3414103,,-,Order_Details,1,₦ 23000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,66000,CASH,-,-,-
341313595,"YR-9998949,0",3.41E+29,Default Team,Delivery,,1233213,33,0.68,Completed,-,0,-,6.5302131,3.3875103,,-,Order_Details,1,₦ 21500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,21500,CASH,-,-,-
341312672,"YR-9998930,0",3.41E+29,Default Team,Delivery,,1166840,0,0.23,Completed,-,0,-,6.5456338,3.3955957,,-,Order_Details,2,₦ 13500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,13500,CASH,-,-,-
341312596,"YR-9998924,0",3.41E+29,Default Team,Delivery,,1106729,793,29.02,Completed,-,0,-,6.6315101,3.3884346,,-,Order_Details,1,₦ 21500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,21500,CASH,-,-,-
341302686,"YR-9998590,0",3.41E+29,Default Team,Delivery,,1106729,1237,1306.33,Completed,-,0,-,6.5583517,3.3914817,,-,Order_Details,1,₦ 5600.00,-,₦ 0.00,₦ 0.00,₦ 0.00,5600,CASH,-,-,-
341279966,"YR-9997914,0",3.41E+29,Default Team,Delivery,,1106729,1227,2.9,Completed,-,0,-,6.5372976,3.3828237,,-,Order_Details,1,₦ 21450.00,-,₦ 0.00,₦ 0.00,₦ 0.00,21450,CASH,-,-,-
341258365,"YR-9997189,0",3.41E+29,Default Team,Delivery,,1106729,249,1.58,Completed,-,0,-,6.519477,3.371927,,-,Order_Details,1,₦ 22100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,22100,CASH,-,-,-
341257067,"YR-9997142,0",3.41E+29,Default Team,Delivery,,1106729,478,1.17,Completed,-,0,-,6.519477,3.371927,,-,Order_Details,1,₦ 22100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,22100,CASH,-,-,-
341256403,"YR-9997119,0",3.41E+29,Default Team,Delivery,,1106729,3356,16.2,Completed,-,0,-,6.5330842,3.3962316,,-,Order_Details,2,₦ 42900.00,-,₦ 0.00,₦ 0.00,₦ 0.00,42900,CASH,-,-,-
341254918,"YR-9997077,0",3.41E+29,Default Team,Delivery,,1106729,4039,17.17,Completed,-,0,-,6.5329099,3.3959879,,-,Order_Details,1,₦ 21450.00,-,₦ 0.00,₦ 0.00,₦ 0.00,21450,CASH,-,-,-
341250717,"YR-9996946,0",3.41E+29,Default Team,Delivery,,1233220,10,8.97,Completed,-,0,-,6.5109482,3.334896,,-,Order_Details,2,₦ 43000.00,-,-,-,-,-,-,-,-,-
341250717,"YR-9996946,0",3.41E+29,Default Team,Delivery,,1233220,10,8.97,Completed,-,0,-,6.5109482,3.334896,,-,Order_Details,1,₦ 23000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,66000,CASH,-,-,-
341205761,"YR-9996038,0",3.41E+29,Default Team,Delivery,,1166840,9533,67.65,Completed,-,0,-,6.5363476,3.3733248,,-,Order_Details,1,₦ 22100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,22100,CASH,-,-,-
341128111,"YR-9994798,0",3.41E+29,Default Team,Delivery,,1233220,0,4.1,Completed,-,0,-,6.4819611,3.3479856,,-,Order_Details,2,₦ 42900.00,-,₦ 0.00,₦ 0.00,₦ 0.00,42900,CASH,-,-,-
341070839,"YR-9990228,0",3.41E+29,Default Team,Delivery,,1233220,-,0.98,Completed,-,0,-,6.5076658,3.3668588,,-,Order_Details,3,₦ 64350.00,-,₦ 0.00,₦ 0.00,₦ 0.00,64350,CASH,-,-,-
341066771,"YR-9989777,0",3.41E+29,Default Team,Delivery,,1166840,9533,70.6,Completed,-,0,-,6.5260021,3.3474892,,-,Order_Details,4,₦ 85800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,85800,CASH,-,-,-
341058376,"YR-9988854,0",3.41E+29,Default Team,Delivery,,1106729,37221,1.43,Completed,-,0,-,6.5426898,3.3970024,,-,Order_Details,1,₦ 23000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,23000,CASH,-,-,-
341057277,"YR-9988742,0",3.41E+29,Default Team,Delivery,,1106729,9023,1.5,Completed,-,0,-,6.5426898,3.3970024,,-,Order_Details,1,₦ 23000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,23000,CASH,-,-,-
341057047,"YR-9988709,0",3.41E+29,Default Team,Delivery,,1106729,9023,1.55,Completed,-,0,-,6.5286403,3.3794052,,-,Order_Details,1,₦ 23000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,23000,CASH,-,-,-
341056764,"YR-9988679,0",3.41E+29,Default Team,Delivery,,1106729,227,1.57,Completed,-,0,-,6.5362535,3.3775198,,-,Order_Details,1,₦ 23000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,23000,CASH,-,-,-
341056436,"YR-9988652,0",3.41E+29,Default Team,Delivery,,1106729,453,1.48,Completed,-,0,-,6.5363476,3.3733248,,-,Order_Details,1,₦ 23000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,23000,CASH,-,-,-
340997145,"YR-9984403,0",3.41E+29,Default Team,Delivery,,1233220,-,0,Completed,-,0,-,6.502474,3.347413,,-,Order_Details,2,₦ 43000.00,-,-,-,-,-,-,-,-,-
340997145,"YR-9984403,0",3.41E+29,Default Team,Delivery,,1233220,-,0,Completed,-,0,-,6.502474,3.347413,,-,Order_Details,1,₦ 23000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,66000,CASH,-,-,-
340922642,"YR-9981901,0",3.41E+29,Default Team,Delivery,,1133722,-,0.35,Completed,-,0,-,6.5184125,3.3726906,,-,Order_Details,1,₦ 2850.00,-,₦ 0.00,₦ 0.00,₦ 0.00,2850,CASH,-,-,-
340912756,"YR-9981701,0",3.41E+29,Default Team,Delivery,,1133722,-,99.7,Completed,-,0,-,6.519477,3.371927,,-,Order_Details,1,₦ 21450.00,-,₦ 0.00,₦ 0.00,₦ 0.00,21450,CASH,-,-,-
340911819,"YR-9981671,0",3.41E+29,Default Team,Delivery,,1133722,0,1.9,Completed,-,0,-,6.519477,3.371927,,-,Order_Details,4,₦ 85800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,85800,CASH,-,-,-
340898964,"YR-9981313,0",3.41E+29,Default Team,Delivery,,1106729,0,105.05,Completed,-,0,-,6.5549552,3.3894443,,-,Order_Details,1,₦ 30000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,30000,CASH,-,-,-
340888185,"YR-9981023,0",3.41E+29,Default Team,Delivery,,1166840,17474,72.13,Completed,-,0,-,6.4561933,3.4455356,,-,Order_Details,2,₦ 13200.00,-,-,-,-,-,-,-,-,-
340888185,"YR-9981023,0",3.41E+29,Default Team,Delivery,,1166840,17474,72.13,Completed,-,0,-,6.4561933,3.4455356,,-,Order_Details,6,₦ 3660.00,-,-,-,-,-,-,-,-,-
340888185,"YR-9981023,0",3.41E+29,Default Team,Delivery,,1166840,17474,72.13,Completed,-,0,-,6.4561933,3.4455356,,-,Order_Details,2,₦ 36400.00,-,-,-,-,-,-,-,-,-
340888185,"YR-9981023,0",3.41E+29,Default Team,Delivery,,1166840,17474,72.13,Completed,-,0,-,6.4561933,3.4455356,,-,Order_Details,1,₦ 26800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,80060,CASH,-,-,-
340886523,"YR-9980972,0",3.41E+29,Default Team,Delivery,,1132867,0,0.57,Completed,-,0,-,6.5406872,3.3931368,,-,Order_Details,8,₦ 171600.00,-,-,-,-,-,-,-,-,-
340886523,"YR-9980972,0",3.41E+29,Default Team,Delivery,,1132867,0,0.57,Completed,-,0,-,6.5406872,3.3931368,,-,Order_Details,1,₦ 22100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,193700,CASH,-,-,-
340880393,"YR-9980810,0",3.41E+29,Default Team,Delivery,,1132867,62,0.47,Completed,-,0,-,6.4817446,3.3769472,,-,Order_Details,1,₦ 23000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,23000,CASH,-,-,-
340872771,"YR-9980601,0",3.41E+29,Default Team,Delivery,,1106729,-,54.32,Completed,-,0,-,6.5491786,3.3701659,,-,Order_Details,3,₦ 64350.00,-,₦ 0.00,₦ 0.00,₦ 0.00,64350,CASH,-,-,-
340865679,"YR-9980383,0",3.41E+29,Default Team,Delivery,,1233220,2601,3.98,Completed,-,0,-,6.5208941,3.3468633,,-,Order_Details,1,₦ 4050.00,-,-,-,-,-,-,-,-,-
340865679,"YR-9980383,0",3.41E+29,Default Team,Delivery,,1233220,2601,3.98,Completed,-,0,-,6.5208941,3.3468633,,-,Order_Details,2,₦ 10400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,14450,CASH,-,-,-
340823390,"YR-9979234,0",3.41E+29,Default Team,Delivery,,-,-,0,Failed,-,0,-,6.5583517,3.3914817,,-,Order_Details,1,₦ 4400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,4400,CASH,-,-,-
